Name;Value;Error;Frequency;ChiPrimeMol;ChiBisMol;FrequencyModel;ChiPrimeModel;ChiBisModel;Name;Value;Error;Frequency;ChiPrimeMol;ChiBisMol;FrequencyModel;ChiPrimeModel;ChiBisModel
;;;;;;787.3354198174045;;;;;;;;;604.8589128039104;;
;;;;;;797.4166357589493;;;;;;;;;612.6006863478461;;
;;;;;;807.497851700494;;;;;;;;;620.342459891782;;
;;;;;;817.5790676420387;;;;;;;;;628.0842334357178;;
;;;;;;827.6602835835835;;;;;;;;;635.8260069796537;;
;;;;;;837.7414995251282;;;;;;;;;643.5677805235895;;
;;;;;;847.8227154666729;;;;;;;;;651.3095540675254;;
;;;;;;857.9039314082177;;;;;;;;;659.0513276114611;;
;;;;;;867.9851473497624;;;;;;;;;666.793101155397;;
;;;;;;878.0663632913072;;;;;;;;;674.5348746993329;;
;;;;;;888.1475792328519;;;;;;;;;682.2766482432687;;
;;;;;;898.2287951743966;;;;;;;;;690.0184217872046;;
;;;;;;908.3100111159414;;;;;;;;;697.7601953311404;;
;;;;;;918.391227057486;;;;;;;;;705.5019688750763;;
;;;;;;928.4724429990308;;;;;;;;;713.243742419012;;
;;;;;;938.5536589405756;;;;;;;;;720.9855159629479;;
;;;;;;948.6348748821204;;;;;;;;;728.7272895068837;;
;;;;;;958.716090823665;;;;;;;;;736.4690630508196;;
;;;;;;968.7973067652098;;;;;;;;;744.2108365947554;;
;;;;;;978.8785227067546;;;;;;;;;751.9526101386913;;
;;;;;;988.9597386482992;;;;;;;;;759.6943836826271;;
;;;;;;999.040954589844;;;;;;;;;767.436157226563;;
